"","Dataset","row_date","Date","DOY","t_ndwi_data","Point","NDWI"
"14001","6","X2021_08_02_ndwi",2021-08-02,214,NA,"X65",NA
"14002","6","X2021_08_02_ndwi",2021-08-02,214,NA,"X66",NA
"14003","6","X2021_08_02_ndwi",2021-08-02,214,NA,"X67",NA
"14004","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X1",-0.538170498227284
"14005","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X2",-0.154857991527854
"14006","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X3",-0.256029037300287
"14007","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X4",-0.0937727777771881
"14008","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X5",-0.141967671253856
"14009","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X6",-0.219264500937063
"14010","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X7",-0.259106972154385
"14011","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X8",-0.283494311791828
"14012","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X9",-0.253751417406183
"14013","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X10",-0.0999669358505888
"14014","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X11",-0.154563300043127
"14015","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X12",-0.198018409905879
"14016","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X13",-0.41222895829053
"14017","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X14",-0.175706096393974
"14018","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X15",-0.315231999610339
"14019","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X16",-0.15047686940994
"14020","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X17",-0.140811043989158
"14021","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X18",-0.227797428248744
"14022","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X19",-0.373153254159053
"14023","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X20",0.091713234636682
"14024","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X21",-0.106745814024474
"14025","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X22",-0.259467294255632
"14026","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X23",-0.380599193347635
"14027","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X24",-0.377671117643831
"14028","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X25",-0.40257267518781
"14029","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X26",-0.373071944824738
"14030","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X27",-0.358717866088908
"14031","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X28",-0.307171850731221
"14032","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X29",-0.364650188280112
"14033","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X30",-0.369170028895555
"14034","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X31",-0.301878452400919
"14035","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X32",-0.223080965495645
"14036","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X33",-0.334722331626747
"14037","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X34",-0.419744464697767
"14038","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X35",-0.261873701803316
"14039","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X36",-0.359377399903002
"14040","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X37",-0.253342213189056
"14041","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X38",-0.239165436218572
"14042","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X39",-0.401468984800014
"14043","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X40",NA
"14044","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X41",NA
"14045","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X42",NA
"14046","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X43",NA
"14047","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X44",NA
"14048","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X45",NA
"14049","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X46",NA
"14050","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X47",NA
"14051","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X48",NA
"14052","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X49",NA
"14053","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X50",NA
"14054","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X51",NA
"14055","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X52",NA
"14056","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X53",NA
"14057","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X54",NA
"14058","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X55",NA
"14059","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X56",NA
"14060","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X57",NA
"14061","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X58",NA
"14062","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X59",NA
"14063","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X60",NA
"14064","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X61",NA
"14065","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X62",NA
"14066","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X63",NA
"14067","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X64",NA
"14068","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X65",NA
"14069","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X66",NA
"14070","6","X2021_08_04_ndwi",2021-08-04,216,NA,"X67",NA
"14071","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X1",-0.575459780804577
"14072","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X2",-0.11880612964757
"14073","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X3",-0.245614442475183
"14074","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X4",-0.133872391619915
"14075","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X5",-0.140710555889858
"14076","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X6",-0.230945682781802
"14077","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X7",-0.268813036234953
"14078","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X8",-0.286146454847566
"14079","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X9",-0.239853134377958
"14080","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X10",-0.118122082527173
"14081","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X11",-0.133823676982389
"14082","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X12",-0.234336703349298
"14083","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X13",-0.431585679993129
"14084","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X14",-0.242468878668754
"14085","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X15",-0.327266329828735
"14086","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X16",-0.148028096132662
"14087","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X17",-0.167585375603454
"14088","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X18",-0.22334655035264
"14089","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X19",-0.362171281749718
"14090","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X20",0.0801329008009369
"14091","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X21",-0.138182071069454
"14092","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X22",-0.309178685394527
"14093","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X23",-0.413393763902276
"14094","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X24",-0.414937423160686
"14095","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X25",-0.43684889117551
"14096","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X26",-0.424298357143239
"14097","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X27",-0.389928409637461
"14098","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X28",-0.353080693448783
"14099","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X29",-0.383919160477136
"14100","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X30",-0.401757160149663
"14101","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X31",-0.328654760529092
"14102","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X32",-0.227951771070617
"14103","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X33",-0.390960547715628
"14104","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X34",-0.378972568609011
"14105","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X35",-0.355252275513661
"14106","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X36",-0.369622535293041
"14107","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X37",-0.236375710277898
"14108","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X38",-0.227784150816361
"14109","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X39",-0.350573374116798
"14110","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X40",NA
"14111","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X41",NA
"14112","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X42",NA
"14113","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X43",NA
"14114","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X44",NA
"14115","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X45",NA
"14116","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X46",NA
"14117","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X47",NA
"14118","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X48",NA
"14119","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X49",NA
"14120","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X50",NA
"14121","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X51",NA
"14122","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X52",NA
"14123","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X53",NA
"14124","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X54",NA
"14125","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X55",NA
"14126","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X56",NA
"14127","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X57",NA
"14128","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X58",NA
"14129","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X59",NA
"14130","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X60",NA
"14131","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X61",NA
"14132","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X62",NA
"14133","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X63",NA
"14134","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X64",NA
"14135","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X65",NA
"14136","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X66",NA
"14137","6","X2021_08_05_ndwi",2021-08-05,217,NA,"X67",NA
"14138","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X1",NA
"14139","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X2",NA
"14140","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X3",NA
"14141","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X4",NA
"14142","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X5",NA
"14143","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X6",NA
"14144","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X7",NA
"14145","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X8",NA
"14146","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X9",NA
"14147","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X10",NA
"14148","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X11",NA
"14149","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X12",NA
"14150","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X13",NA
"14151","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X14",NA
"14152","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X15",NA
"14153","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X16",NA
"14154","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X17",NA
"14155","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X18",NA
"14156","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X19",NA
"14157","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X20",NA
"14158","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X21",NA
"14159","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X22",NA
"14160","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X23",NA
"14161","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X24",NA
"14162","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X25",NA
"14163","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X26",NA
"14164","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X27",NA
"14165","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X28",NA
"14166","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X29",NA
"14167","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X30",NA
"14168","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X31",NA
"14169","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X32",NA
"14170","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X33",NA
"14171","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X34",NA
"14172","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X35",NA
"14173","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X36",NA
"14174","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X37",NA
"14175","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X38",NA
"14176","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X39",NA
"14177","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X40",NA
"14178","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X41",NA
"14179","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X42",NA
"14180","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X43",NA
"14181","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X44",NA
"14182","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X45",NA
"14183","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X46",NA
"14184","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X47",NA
"14185","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X48",NA
"14186","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X49",NA
"14187","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X50",NA
"14188","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X51",NA
"14189","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X52",NA
"14190","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X53",NA
"14191","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X54",NA
"14192","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X55",NA
"14193","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X56",NA
"14194","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X57",NA
"14195","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X58",NA
"14196","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X59",NA
"14197","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X60",NA
"14198","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X61",NA
"14199","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X62",NA
"14200","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X63",NA
"14201","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X64",NA
"14202","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X65",NA
"14203","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X66",NA
"14204","6","X2021_08_07_ndwi",2021-08-07,219,NA,"X67",NA
"14205","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X1",NA
"14206","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X2",NA
"14207","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X3",NA
"14208","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X4",NA
"14209","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X5",NA
"14210","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X6",NA
"14211","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X7",NA
"14212","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X8",NA
"14213","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X9",NA
"14214","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X10",NA
"14215","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X11",NA
"14216","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X12",NA
"14217","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X13",NA
"14218","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X14",NA
"14219","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X15",NA
"14220","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X16",NA
"14221","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X17",NA
"14222","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X18",NA
"14223","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X19",NA
"14224","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X20",NA
"14225","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X21",NA
"14226","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X22",NA
"14227","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X23",NA
"14228","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X24",NA
"14229","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X25",NA
"14230","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X26",NA
"14231","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X27",NA
"14232","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X28",NA
"14233","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X29",NA
"14234","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X30",NA
"14235","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X31",NA
"14236","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X32",NA
"14237","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X33",NA
"14238","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X34",NA
"14239","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X35",NA
"14240","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X36",NA
"14241","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X37",NA
"14242","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X38",NA
"14243","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X39",NA
"14244","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X40",NA
"14245","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X41",NA
"14246","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X42",NA
"14247","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X43",NA
"14248","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X44",NA
"14249","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X45",NA
"14250","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X46",NA
"14251","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X47",NA
"14252","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X48",NA
"14253","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X49",NA
"14254","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X50",NA
"14255","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X51",NA
"14256","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X52",NA
"14257","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X53",NA
"14258","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X54",NA
"14259","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X55",NA
"14260","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X56",NA
"14261","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X57",NA
"14262","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X58",NA
"14263","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X59",NA
"14264","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X60",NA
"14265","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X61",NA
"14266","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X62",NA
"14267","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X63",NA
"14268","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X64",NA
"14269","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X65",NA
"14270","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X66",NA
"14271","6","X2021_08_09_ndwi",2021-08-09,221,NA,"X67",NA
"14272","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X1",NA
"14273","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X2",NA
"14274","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X3",NA
"14275","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X4",NA
"14276","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X5",NA
"14277","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X6",NA
"14278","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X7",NA
"14279","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X8",NA
"14280","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X9",NA
"14281","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X10",NA
"14282","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X11",NA
"14283","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X12",NA
"14284","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X13",NA
"14285","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X14",NA
"14286","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X15",NA
"14287","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X16",NA
"14288","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X17",NA
"14289","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X18",NA
"14290","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X19",NA
"14291","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X20",NA
"14292","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X21",NA
"14293","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X22",NA
"14294","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X23",NA
"14295","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X24",NA
"14296","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X25",NA
"14297","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X26",NA
"14298","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X27",NA
"14299","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X28",NA
"14300","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X29",NA
"14301","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X30",NA
"14302","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X31",NA
"14303","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X32",NA
"14304","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X33",NA
"14305","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X34",NA
"14306","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X35",NA
"14307","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X36",NA
"14308","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X37",NA
"14309","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X38",NA
"14310","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X39",NA
"14311","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X40",NA
"14312","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X41",NA
"14313","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X42",NA
"14314","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X43",NA
"14315","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X44",NA
"14316","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X45",NA
"14317","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X46",NA
"14318","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X47",NA
"14319","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X48",NA
"14320","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X49",NA
"14321","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X50",NA
"14322","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X51",NA
"14323","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X52",NA
"14324","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X53",NA
"14325","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X54",NA
"14326","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X55",NA
"14327","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X56",NA
"14328","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X57",NA
"14329","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X58",NA
"14330","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X59",NA
"14331","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X60",NA
"14332","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X61",NA
"14333","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X62",NA
"14334","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X63",NA
"14335","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X64",NA
"14336","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X65",NA
"14337","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X66",NA
"14338","6","X2021_08_10_ndwi",2021-08-10,222,NA,"X67",NA
"14339","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X1",NA
"14340","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X2",NA
"14341","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X3",NA
"14342","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X4",NA
"14343","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X5",NA
"14344","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X6",NA
"14345","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X7",NA
"14346","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X8",NA
"14347","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X9",NA
"14348","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X10",NA
"14349","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X11",NA
"14350","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X12",NA
"14351","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X13",NA
"14352","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X14",NA
"14353","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X15",NA
"14354","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X16",NA
"14355","6","X2021_08_12_ndwi",2021-08-12,224,NA,"X17",NA
