Beaver_Pond_Polygons_YK_Dam_Num,Beaver_Ponds_2020_OBJECTID,Beaver_Ponds_2020_Fire_Name,Beaver_Ponds_2020_Fire_Year,Beaver_Ponds_2020_Ig_Date,Beaver_Ponds_2020_Dam_Num,Beaver_Ponds_2020_Confidence,Beaver_Ponds_2020_Notes,BUFF_DIST,ORIG_FID,Percent_Unburned,Percent_Mild_Burn,Percent_Moderate_Burn,Percent_Severe_Burn,Unburned_Area_sq_m,Mild_burn_Area_sq_m,Moderate_burn_Area_sq_m,Shape_Length,Shape_Area,Severe_burn_Area_sq_m
17.000000000000000,26,HOG,2016.000000000000000,7/6/2016 0:00:00,17.000000000000000,M,Poor imagery,30.000000000000000,17,0.000000000000000,0.251518291310448,95.585757205286683,4.162722857747733,0.000000000000000,11.064574873451084,4204.925860155430200,236.126955886474548,4399.113406743889755,183.122899320772916
18.000000000000000,27,HOG,2016.000000000000000,7/6/2016 0:00:00,18.000000000000000,M,Poor imagery,30.000000000000000,18,0.000000000000000,67.638011747335000,32.361988706456366,0.000000000000000,0.000000000000000,2758.676436432294850,1319.912477825115502,227.342466552507659,4078.588895749126095,0.000000000000000
19.000000000000000,28,HOG,2016.000000000000000,7/6/2016 0:00:00,19.000000000000000,M,Poor imagery,30.000000000000000,19,0.000000000000000,28.650042792152881,71.349958509083095,0.000000000000000,0.000000000000000,1190.272410026854004,2964.249920533563454,229.121652330540201,4154.522276500279077,0.000000000000000
20.000000000000000,29,HOG,2016.000000000000000,7/6/2016 0:00:00,20.000000000000000,M,Poor imagery,30.000000000000000,20,0.000000000000000,57.630431456695320,42.369570136819704,0.000000000000000,0.000000000000000,2521.999942135818856,1854.160219391601004,236.047370329650676,4376.160091792651656,0.000000000000000
21.000000000000000,30,HOG,2016.000000000000000,7/6/2016 0:00:00,21.000000000000000,M,Poor imagery,30.000000000000000,21,0.000000000000000,57.400227499734889,42.599772558151123,0.000000000000000,0.000000000000000,2683.505596352024440,1991.572734858061722,245.266272321473991,4675.078328503869670,0.000000000000000
22.000000000000000,31,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,22.000000000000000,M,Not super confident its a pond,30.000000000000000,22,38.846172852677945,37.399955285915496,19.685373379173754,0.000000000000000,2264.376656880276641,2180.075397361957585,1147.477259364060501,276.041988206755548,5829.085571615523804,0.000000000000000
23.000000000000000,32,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,23.000000000000000,M,Not super confident its a pond,30.000000000000000,23,0.000000000000000,30.599431690178054,69.400568849017091,0.000000000000000,0.000000000000000,1502.382359726385630,3407.455126926675348,251.080306293586204,4909.837460179455775,0.000000000000000
24.000000000000000,33,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,24.000000000000000,M,Not super confident its a pond,30.000000000000000,24,0.000000000000000,8.480672086800256,91.519327393954470,0.000000000000000,0.000000000000000,363.467369858854795,3922.364746410402404,232.816741097529132,4285.832138523238427,0.000000000000000
25.000000000000000,34,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,25.000000000000000,Y,,30.000000000000000,25,0.000000000000000,90.222248656023410,8.867858502637381,0.909893618832770,0.000000000000000,7345.151550025690995,721.947918571489481,344.998274411154171,8141.175441136951122,74.076035836885723
26.000000000000000,35,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,26.000000000000000,M,Not super confident its a pond,30.000000000000000,26,0.000000000000000,10.389270564950344,89.610730021102597,0.000000000000000,0.000000000000000,510.844017829312236,4406.190509566021319,253.466213034733329,4917.034498578907915,0.000000000000000
27.000000000000000,36,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,27.000000000000000,Y,,30.000000000000000,27,35.404820549290463,64.595181366736014,0.000000000000000,0.000000000000000,1692.405539150403001,3087.750228681213684,0.000000000000000,246.299297407469226,4780.155676242568006,0.000000000000000
28.000000000000000,37,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,28.000000000000000,M,Not super confident its a pond,30.000000000000000,28,74.465358151124747,25.094984108045495,0.439657786666213,0.000000000000000,3751.372733354231059,1264.220591483956696,22.148825626531853,253.164340054089109,5037.742148155597533,0.000000000000000
29.000000000000000,40,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,29.000000000000000,Y,,30.000000000000000,29,0.000000000000000,76.629954450671534,15.829094821277373,7.540950963431993,0.000000000000000,4161.224683857347372,859.564912514973912,264.428445639657468,5430.284689175984568,409.495105585516399
30.000000000000000,41,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,30.000000000000000,Y,,30.000000000000000,30,0.000000000000000,96.630668502089790,3.369331646160204,0.000000000000000,0.000000000000000,6895.352234351748848,240.428104811469609,306.404200658601383,7135.780328584424751,0.000000000000000
31.000000000000000,42,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,31.000000000000000,Y,,30.000000000000000,31,0.000000000000000,100.000000009801425,0.000000000000000,0.000000000000000,0.000000000000000,6143.782064166838609,0.000000000000000,284.486198596659676,6143.782063564660348,0.000000000000000
32.000000000000000,43,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,32.000000000000000,Y,,30.000000000000000,32,0.000000000000000,99.999999997629004,0.000000000000000,0.000000000000000,0.000000000000000,5906.599513492848018,0.000000000000000,275.023724792859127,5906.599513632892922,0.000000000000000
33.000000000000000,44,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,33.000000000000000,Y,,30.000000000000000,33,31.512242613086737,66.727269895569407,1.760485867336235,0.000000000000000,1792.565385596715714,3795.762674170747232,100.144761715834804,270.260816050336985,5688.472913864531620,0.000000000000000
34.000000000000000,45,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,34.000000000000000,Y,,30.000000000000000,34,41.698122566894035,43.507575481682025,6.061706117054975,8.732594996185778,6150.062372164430599,6416.938854854710371,894.041947375752557,491.567771279872090,14749.015048095316160,1287.971750076659191
35.000000000000000,46,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,35.000000000000000,M,Technically not within the fire boundry,30.000000000000000,35,18.342314868587366,62.593417004432247,11.622983456146549,0.000000000000000,1724.077632722218823,5883.440066652141468,1092.497100055831197,364.503190569089782,9399.455003767463495,0.000000000000000
36.000000000000000,47,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,36.000000000000000,M,,30.000000000000000,36,0.000000000000000,100.000000006375117,0.000000000000000,0.000000000000000,0.000000000000000,7756.327928519339366,0.000000000000000,323.718553755296114,7756.327928024864377,0.000000000000000
37.000000000000000,48,HOGATZA RIVER,2016.000000000000000,6/26/2016 0:00:00,37.000000000000000,,,30.000000000000000,37,14.348488390242462,85.651511456063531,0.000000000000000,0.000000000000000,1266.683385659946907,7561.308450570866626,0.000000000000000,346.297796368761169,8827.991849798907424,0.000000000000000
